"COUNTY","SVPREC","DISTRICT","TOTVOTE","DEM01","DEM02","REP01","REP02"
54,"5990347A",20,116,0,0,66,50
54,"5990349",20,29,0,0,21,8
54,"5990349A",20,176,0,0,90,86
54,"5998001",20,3,0,0,3,0
54,"5998001A",20,9,0,0,5,4
54,"5998002",20,0,0,0,0,0
54,"5998002A",20,0,0,0,0,0
54,"5998003",20,37,0,0,22,15
54,"5998003A",20,394,0,0,204,190
54,"5998004",22,8,0,0,8,0
54,"5998004A",22,61,21,0,40,0
54,"5998005",22,0,0,0,0,0
54,"5998005A",22,13,4,0,9,0
54,"5998006",22,89,18,0,71,0
54,"5998006A",22,511,143,0,368,0
54,"5998007",22,0,0,0,0,0
54,"5998007A",22,0,0,0,0,0
54,"5998008",22,8,0,0,8,0
54,"5998008A",22,40,12,0,28,0
54,"5998009",22,8,2,0,6,0
54,"5998009A",22,159,37,0,122,0
54,"5998010",22,0,0,0,0,0
54,"5998010A",22,20,3,0,17,0
54,"5998011",22,37,5,0,32,0
54,"5998011A",22,191,56,0,135,0
54,"5998012",22,3,0,0,3,0
54,"5998012A",22,23,3,0,20,0
54,"5998013",22,48,19,0,29,0
54,"5998013A",22,335,115,0,220,0
54,"5998014",22,0,0,0,0,0
54,"5998014A",22,12,3,0,9,0
54,"5998015",22,0,0,0,0,0
54,"5998015A",22,9,1,0,8,0
54,"5998016",22,3,2,0,1,0
54,"5998016A",22,3,1,0,2,0
54,"5998017",22,2,0,0,2,0
54,"5998017A",22,60,8,0,52,0
54,"5998018",22,18,7,0,11,0
54,"5998018A",22,103,41,0,62,0
54,"5998019",22,72,28,0,44,0
54,"5998019A",22,259,103,0,156,0
54,"5998020",22,9,4,0,5,0
54,"5998020A",22,31,16,0,15,0
54,"5998021",22,11,5,0,6,0
54,"5998021A",22,72,49,0,23,0
54,"5998022",22,2,0,0,2,0
54,"5998022A",22,23,7,0,16,0
54,"5998023",22,5,1,0,4,0
54,"5998023A",22,49,17,0,32,0
54,"5998024",22,19,5,0,14,0
54,"5998024A",22,159,39,0,120,0
54,"5998025",22,1,0,0,1,0
54,"5998025A",22,1,1,0,0,0
54,"5998026",22,15,11,0,4,0
54,"5998026A",22,100,47,0,53,0
54,"5998027",22,2,1,0,1,0
54,"5998027A",22,17,4,0,13,0
54,"5998028",22,0,0,0,0,0
54,"5998028A",22,8,0,0,8,0
54,"5998029",22,0,0,0,0,0
54,"5998029A",22,10,1,0,9,0
54,"5998030",22,6,0,0,6,0
54,"5998030A",22,45,1,0,44,0
54,"5998031",22,0,0,0,0,0
54,"5998031A",22,0,0,0,0,0
54,"5998032",22,2,0,0,2,0
54,"5998032A",22,5,2,0,3,0
54,"5998033",22,0,0,0,0,0
54,"5998033A",22,0,0,0,0,0
54,"5998034",22,0,0,0,0,0
54,"5998034A",22,2,0,0,2,0
54,"5998035",22,0,0,0,0,0
54,"5998035A",22,28,3,0,25,0
54,"5998036",22,26,10,0,16,0
54,"5998036A",22,190,68,0,122,0
54,"5998037",22,3,0,0,3,0
54,"5998037A",22,91,27,0,64,0
54,"5998038",22,8,2,0,6,0
54,"5998038A",22,130,28,0,102,0
54,"5998039",22,0,0,0,0,0
54,"5998039A",22,17,0,0,17,0
54,"5998040",22,3,2,0,1,0
54,"5998040A",22,11,2,0,9,0
54,"5998041",22,0,0,0,0,0
54,"5998041A",22,0,0,0,0,0
54,"5998042",22,34,7,0,27,0
54,"5998042A",22,224,44,0,180,0
54,"5998043",22,0,0,0,0,0
54,"5998043A",22,0,0,0,0,0
54,"5998044",22,4,2,0,2,0
54,"5998044A",22,47,8,0,39,0
54,"5998045",22,1,0,0,1,0
54,"5998045A",22,5,0,0,5,0
54,"5998046",20,0,0,0,0,0
54,"5998046A",20,0,0,0,0,0
54,"5998047",20,0,0,0,0,0
54,"5998047A",20,0,0,0,0,0
54,"5998048",20,1,0,0,0,1
54,"5998048A",20,47,0,0,29,18
54,"5998049",22,1,0,0,1,0
54,"5998049A",22,0,0,0,0,0
55,"1001A",5,593,229,0,364,0
55,"1001",5,16,4,0,12,0
55,"1002A",5,674,222,0,452,0
55,"1002",5,34,4,0,30,0
55,"1004A",5,927,424,0,503,0
55,"1004",5,29,6,0,23,0
55,"1007A",5,664,225,0,439,0
55,"1007",5,27,4,0,23,0
55,"1011A",5,230,91,0,139,0
55,"1011",5,10,0,0,10,0
55,"1101A",5,1158,554,0,604,0
55,"1101",5,25,8,0,17,0
55,"1102A",5,1030,484,0,546,0
55,"1102",5,47,9,0,38,0
55,"2001A",5,1328,480,0,848,0
55,"2001",5,58,6,0,52,0
55,"2002A",5,731,291,0,440,0
55,"2002",5,62,14,0,48,0
55,"2003A",5,224,100,0,124,0
55,"2003",5,NA,NA,NA,NA,NA
55,"2004A",5,65,19,0,46,0
55,"2004",5,NA,NA,NA,NA,NA
55,"2006A",5,1167,368,0,799,0
55,"2006",5,104,19,0,85,0
55,"2008A",5,901,361,0,540,0
55,"2008",5,62,13,0,49,0
55,"2014A",5,665,252,0,413,0
55,"2014",5,54,9,0,45,0
55,"3001A",5,547,199,0,348,0
55,"3001",5,59,12,0,47,0
55,"3002A",5,627,285,0,342,0
55,"3002",5,98,21,0,77,0
55,"3004A",5,370,156,0,214,0
55,"3004",5,31,11,0,20,0
55,"3005A",5,655,250,0,405,0
55,"3005",5,114,28,0,86,0
55,"3007A",5,519,213,0,306,0
55,"3007",5,57,12,0,45,0
55,"3008A",5,821,256,0,565,0
55,"3008",5,170,32,0,138,0
55,"3011A",5,441,154,0,287,0
55,"3011",5,77,14,0,63,0
55,"3012A",5,253,89,0,164,0
55,"3012",5,15,1,0,14,0
55,"3013A",5,567,219,0,348,0
55,"3013",5,52,7,0,45,0
55,"3020A",5,105,26,0,79,0
55,"3020",5,NA,NA,NA,NA,NA
55,"4001A",5,372,138,0,234,0
55,"4001",5,74,16,0,58,0
55,"4005A",5,299,120,0,179,0
55,"4005",5,53,14,0,39,0
55,"4006A",5,437,143,0,294,0
55,"4006",5,41,2,0,39,0
55,"4007A",5,625,145,0,480,0
55,"4007",5,33,9,0,24,0
55,"4010A",5,327,83,0,244,0
55,"4010",5,18,0,0,18,0
55,"4011A",5,1215,338,0,877,0
55,"4011",5,39,3,0,36,0
55,"4014A",5,759,252,0,507,0
55,"4014",5,25,1,0,24,0
55,"4017A",5,1242,593,0,649,0
55,"4017",5,157,46,0,111,0
55,"4027A",5,145,32,0,113,0
55,"4027",5,NA,NA,NA,NA,NA
55,"5001A",5,747,299,0,448,0
55,"5001",5,26,13,0,13,0
55,"5003A",5,707,287,0,420,0
55,"5003",5,47,12,0,35,0
55,"5005A",5,725,288,0,437,0
55,"5005",5,16,4,0,12,0
55,"5007A",5,620,206,0,414,0
55,"5007",5,55,13,0,42,0
55,"5008A",5,1069,357,0,712,0
55,"5008",5,61,17,0,44,0
55,"5011A",5,515,192,0,323,0
55,"5011",5,67,19,0,48,0
55,"5015A",5,545,221,0,324,0
55,"5015",5,60,13,0,47,0
55,"5016A",5,460,89,0,371,0
55,"5016",5,37,7,0,30,0
56,"0002000",24,13,4,0,9,0
56,"0002000A",24,NA,NA,NA,NA,NA
56,"0002001",26,NA,NA,NA,NA,NA
56,"0002001A",26,19,15,0,4,0
56,"0002002",24,0,0,0,0,0
56,"0002002A",24,0,0,0,0,0
56,"0003000",26,56,23,0,33,0
56,"0003000A",26,170,85,0,85,0
56,"0003001",26,0,0,0,0,0
56,"0003001A",26,NA,NA,NA,NA,NA
56,"0003002",26,0,0,0,0,0
56,"0003002A",26,NA,NA,NA,NA,NA
56,"0003003",26,NA,NA,NA,NA,NA
56,"0003003A",26,52,24,0,28,0
56,"0003004",26,0,0,0,0,0
56,"0003004A",26,0,0,0,0,0
56,"0003005",26,NA,NA,NA,NA,NA
56,"0003005A",26,0,0,0,0,0
56,"0003006",26,0,0,0,0,0
56,"0003006A",26,0,0,0,0,0
56,"0003007",26,NA,NA,NA,NA,NA
56,"0003007A",26,0,0,0,0,0
56,"0003008",26,0,0,0,0,0
56,"0003008A",26,0,0,0,0,0
56,"0003009",26,0,0,0,0,0
56,"0003009A",26,0,0,0,0,0
56,"0003010",26,0,0,0,0,0
56,"0003010A",26,0,0,0,0,0
56,"0003011",26,0,0,0,0,0
56,"0003011A",26,0,0,0,0,0
56,"0003012",26,0,0,0,0,0
56,"0003012A",26,NA,NA,NA,NA,NA
56,"0004000",26,0,0,0,0,0
56,"0004000A",26,NA,NA,NA,NA,NA
56,"0004001",26,NA,NA,NA,NA,NA
56,"0004001A",26,NA,NA,NA,NA,NA
56,"0004002",26,11,3,0,8,0
56,"0004002A",26,37,12,0,25,0
56,"0004003",26,0,0,0,0,0
56,"0004003A",26,0,0,0,0,0
56,"0004004",26,0,0,0,0,0
56,"0004004A",26,NA,NA,NA,NA,NA
56,"0004005",26,NA,NA,NA,NA,NA
56,"0004005A",26,0,0,0,0,0
56,"0004006",26,0,0,0,0,0
56,"0004006A",26,0,0,0,0,0
56,"0004007",26,0,0,0,0,0
56,"0004007A",26,NA,NA,NA,NA,NA
56,"0004008",26,0,0,0,0,0
56,"0004008A",26,0,0,0,0,0
56,"0004009",26,0,0,0,0,0
56,"0004009A",26,0,0,0,0,0
56,"0004010",26,11,6,0,5,0
56,"0004010A",26,50,40,0,10,0
56,"0004011",26,NA,NA,NA,NA,NA
56,"0004011A",26,43,17,0,26,0
56,"0004100",26,16,7,0,9,0
56,"0004100A",26,55,35,0,20,0
56,"0004101",26,0,0,0,0,0
56,"0004101A",26,0,0,0,0,0
56,"0004102",26,0,0,0,0,0
56,"0004102A",26,NA,NA,NA,NA,NA
56,"0004103",26,14,6,0,8,0
56,"0004103A",26,74,33,0,41,0
56,"0004104",26,0,0,0,0,0
56,"0004104A",26,0,0,0,0,0
56,"0004105",26,NA,NA,NA,NA,NA
56,"0004105A",26,73,50,0,23,0
56,"0004106",26,NA,NA,NA,NA,NA
56,"0004106A",26,13,8,0,5,0
56,"0005000",26,0,0,0,0,0
56,"0005000A",26,NA,NA,NA,NA,NA
56,"0005001",26,0,0,0,0,0
56,"0005001A",26,NA,NA,NA,NA,NA
56,"0005002",26,NA,NA,NA,NA,NA
56,"0005002A",26,0,0,0,0,0
56,"0005003",26,NA,NA,NA,NA,NA
56,"0005003A",26,NA,NA,NA,NA,NA
56,"0005004",26,0,0,0,0,0
56,"0005004A",26,NA,NA,NA,NA,NA
56,"0005005",26,0,0,0,0,0
56,"0005005A",26,0,0,0,0,0
56,"0005006",26,0,0,0,0,0
56,"0005006A",26,0,0,0,0,0
56,"0005007",26,NA,NA,NA,NA,NA
56,"0005007A",26,NA,NA,NA,NA,NA
56,"0005008",26,0,0,0,0,0
56,"0005008A",26,NA,NA,NA,NA,NA
56,"0005009",26,NA,NA,NA,NA,NA
56,"0005009A",26,0,0,0,0,0
56,"0005010",26,NA,NA,NA,NA,NA
56,"0005010A",26,0,0,0,0,0
56,"0005100",26,0,0,0,0,0
56,"0005100A",26,NA,NA,NA,NA,NA
56,"0005300",26,223,128,0,95,0
56,"0005300A",26,883,638,0,245,0
56,"0005301",26,NA,NA,NA,NA,NA
56,"0005301A",26,15,8,0,7,0
56,"0005302",26,0,0,0,0,0
56,"0005302A",26,NA,NA,NA,NA,NA
56,"0005303",26,0,0,0,0,0
56,"0005303A",26,0,0,0,0,0
56,"0005304",26,NA,NA,NA,NA,NA
56,"0005304A",26,0,0,0,0,0
56,"0005305",26,NA,NA,NA,NA,NA
56,"0005305A",26,NA,NA,NA,NA,NA
56,"0005306",26,0,0,0,0,0
56,"0005306A",26,0,0,0,0,0
56,"0005307",26,NA,NA,NA,NA,NA
56,"0005307A",26,NA,NA,NA,NA,NA
56,"0005308",26,0,0,0,0,0
56,"0005308A",26,0,0,0,0,0
56,"0005309",26,0,0,0,0,0
56,"0005309A",26,0,0,0,0,0
56,"0005310",26,0,0,0,0,0
56,"0005310A",26,NA,NA,NA,NA,NA
56,"0005311",26,0,0,0,0,0
56,"0005311A",26,NA,NA,NA,NA,NA
56,"0005312",26,0,0,0,0,0
56,"0005312A",26,0,0,0,0,0
56,"0005313",26,NA,NA,NA,NA,NA
56,"0005313A",26,NA,NA,NA,NA,NA
56,"0006900",26,65,19,0,46,0
56,"0006900A",26,602,317,0,285,0
56,"0006901",26,93,21,0,72,0
56,"0006901A",26,659,318,0,341,0
56,"0006902",26,76,32,0,44,0
56,"0006902A",26,602,349,0,253,0
56,"0006903",26,51,24,0,27,0
56,"0006903A",26,463,236,0,227,0
56,"0006904",26,102,27,0,75,0
56,"0006904A",26,706,408,0,298,0
56,"0006905",26,110,35,0,75,0
56,"0006905A",26,522,263,0,259,0
56,"0006906",26,NA,NA,NA,NA,NA
56,"0006906A",26,0,0,0,0,0
56,"0006907",26,50,24,0,26,0
56,"0006907A",26,314,182,0,132,0
56,"0006908",26,47,12,0,35,0
56,"0006908A",26,622,395,0,227,0
56,"0006909",26,58,21,0,37,0
56,"0006909A",26,513,312,0,201,0
56,"0006910",26,55,21,0,34,0
56,"0006910A",26,625,398,0,227,0
56,"0006911",26,44,16,0,28,0
56,"0006911A",26,523,327,0,196,0
56,"0006912",26,61,23,0,38,0
56,"0006912A",26,576,319,0,257,0
56,"0006913",26,53,19,0,34,0
56,"0006913A",26,482,283,0,199,0
56,"0006914",26,15,9,0,6,0
56,"0006914A",26,72,44,0,28,0
56,"0006915",26,NA,NA,NA,NA,NA
56,"0006915A",26,20,9,0,11,0
56,"0006916",26,12,5,0,7,0
56,"0006916A",26,163,96,0,67,0
56,"0006917",26,0,0,0,0,0
56,"0006917A",26,NA,NA,NA,NA,NA
56,"0006918",26,0,0,0,0,0
56,"0006918A",26,0,0,0,0,0
56,"0006919",26,NA,NA,NA,NA,NA
56,"0006919A",26,64,28,0,36,0
56,"0006920",26,0,0,0,0,0
56,"0006920A",26,0,0,0,0,0
56,"0006921",26,60,20,0,40,0
56,"0006921A",26,656,295,0,361,0
56,"0006922",26,109,39,0,70,0
56,"0006922A",26,409,242,0,167,0
56,"0006923",26,20,12,0,8,0
56,"0006923A",26,116,58,0,58,0
56,"0006924",26,62,24,0,38,0
56,"0006924A",26,289,193,0,96,0
56,"0006925",26,45,13,0,32,0
56,"0006925A",26,345,179,0,166,0
56,"0006926",26,48,19,0,29,0
56,"0006926A",26,372,193,0,179,0
56,"0006927",26,0,0,0,0,0
56,"0006927A",26,0,0,0,0,0
56,"0006928",26,0,0,0,0,0
56,"0006928A",26,0,0,0,0,0
56,"0006929",26,30,18,0,12,0
56,"0006929A",26,127,78,0,49,0
56,"0006930",26,28,10,0,18,0
56,"0006930A",26,431,223,0,208,0
56,"0006931",26,0,0,0,0,0
56,"0006931A",26,0,0,0,0,0
56,"0006932",26,NA,NA,NA,NA,NA
56,"0006932A",26,NA,NA,NA,NA,NA
56,"0006933",26,0,0,0,0,0
56,"0006933A",26,0,0,0,0,0
56,"0006934",26,25,5,0,20,0
56,"0006934A",26,229,106,0,123,0
56,"0006935",26,NA,NA,NA,NA,NA
56,"0006935A",26,45,25,0,20,0
56,"0006936",26,0,0,0,0,0
56,"0006936A",26,0,0,0,0,0
56,"0006937",26,0,0,0,0,0
56,"0006937A",26,0,0,0,0,0
56,"0006938",26,0,0,0,0,0
56,"0006938A",26,0,0,0,0,0
56,"0007000",26,95,38,0,57,0
56,"0007000A",26,561,311,0,250,0
56,"0007001",26,62,19,0,43,0
56,"0007001A",26,412,208,0,204,0
56,"0007002",26,86,23,0,63,0
56,"0007002A",26,559,327,0,232,0
56,"0007003",26,76,30,0,46,0
56,"0007003A",26,315,208,0,107,0
56,"0007004",26,0,0,0,0,0
56,"0007004A",26,0,0,0,0,0
56,"0007005",26,77,28,0,49,0
56,"0007005A",26,456,249,0,207,0
56,"0007006",26,62,23,0,39,0
56,"0007006A",26,334,173,0,161,0
56,"0007007",26,84,23,0,61,0
56,"0007007A",26,523,300,0,223,0
56,"0007008",26,71,31,0,40,0
56,"0007008A",26,522,335,0,187,0
56,"0007009",26,86,30,0,56,0
56,"0007009A",26,512,268,0,244,0
56,"0007010",26,85,31,0,54,0
56,"0007010A",26,511,275,0,236,0
56,"0007011",26,26,14,0,12,0
56,"0007011A",26,153,95,0,58,0
56,"0007012",26,0,0,0,0,0
56,"0007012A",26,0,0,0,0,0
56,"0007013",26,58,24,0,34,0
56,"0007013A",26,419,244,0,175,0
56,"0007014",26,17,2,0,15,0
56,"0007014A",26,68,21,0,47,0
56,"0007015",26,69,27,0,42,0
56,"0007015A",26,458,237,0,221,0
56,"0007016",26,60,15,0,45,0
56,"0007016A",26,343,180,0,163,0
56,"0007017",26,88,37,0,51,0
56,"0007017A",26,432,271,0,161,0
56,"0007018",26,60,13,0,47,0
56,"0007018A",26,395,214,0,181,0
56,"0007019",26,42,9,0,33,0
56,"0007019A",26,338,162,0,176,0
56,"0007020",26,12,3,0,9,0
56,"0007020A",26,87,42,0,45,0
56,"0007021",26,43,15,0,28,0
56,"0007021A",26,466,273,0,193,0
56,"0007022",26,NA,NA,NA,NA,NA
56,"0007022A",26,62,19,0,43,0
56,"0007023",26,45,17,0,28,0
56,"0007023A",26,416,215,0,201,0
56,"0007024",26,51,11,0,40,0
56,"0007024A",26,370,207,0,163,0
56,"0007025",26,12,2,0,10,0
56,"0007025A",26,109,63,0,46,0
56,"0007026",26,49,18,0,31,0
56,"0007026A",26,285,152,0,133,0
56,"0007027",26,NA,NA,NA,NA,NA
56,"0007027A",26,36,16,0,20,0
56,"0007028",26,52,20,0,32,0
56,"0007028A",26,299,167,0,132,0
56,"0007029",26,53,32,0,21,0
56,"0007029A",26,394,223,0,171,0
56,"0007030",26,77,20,0,57,0
56,"0007030A",26,479,248,0,231,0
56,"0007031",26,41,22,0,19,0
56,"0007031A",26,279,182,0,97,0
56,"0007032",26,150,57,0,93,0
56,"0007032A",26,627,391,0,236,0
56,"0007033",26,92,34,0,58,0
56,"0007033A",26,445,270,0,175,0
56,"0007034",26,92,35,0,57,0
56,"0007034A",26,498,300,0,198,0
56,"0007035",26,53,16,0,37,0
56,"0007035A",26,198,126,0,72,0
56,"0007036",26,78,25,0,53,0
56,"0007036A",26,527,293,0,234,0
56,"0007037",26,NA,NA,NA,NA,NA
56,"0007037A",26,0,0,0,0,0
56,"0007038",26,NA,NA,NA,NA,NA
56,"0007038A",26,0,0,0,0,0
56,"0007039",26,0,0,0,0,0
56,"0007039A",26,0,0,0,0,0
56,"0007040",26,47,10,0,37,0
56,"0007040A",26,554,298,0,256,0
56,"0007041",26,45,15,0,30,0
56,"0007041A",26,270,129,0,141,0
56,"0007042",26,NA,NA,NA,NA,NA
56,"0007042A",26,54,33,0,21,0
56,"0007043",26,NA,NA,NA,NA,NA
56,"0007043A",26,42,21,0,21,0
56,"0007044",26,NA,NA,NA,NA,NA
56,"0007044A",26,13,5,0,8,0
56,"0007045",26,NA,NA,NA,NA,NA
56,"0007045A",26,NA,NA,NA,NA,NA
56,"0007046",26,57,11,0,46,0
56,"0007046A",26,379,220,0,159,0
56,"0007047",26,0,0,0,0,0
56,"0007047A",26,NA,NA,NA,NA,NA
56,"0007048",26,NA,NA,NA,NA,NA
56,"0007048A",26,NA,NA,NA,NA,NA
56,"0007049",26,94,28,0,66,0
56,"0007049A",26,297,181,0,116,0
56,"0007050",26,89,39,0,50,0
56,"0007050A",26,253,184,0,69,0
56,"0007051",26,103,38,0,65,0
56,"0007051A",26,494,294,0,200,0
56,"0007052",26,100,41,0,59,0
56,"0007052A",26,479,297,0,182,0
56,"0007053",26,91,34,0,57,0
56,"0007053A",26,382,247,0,135,0
56,"0007054",26,85,28,0,57,0
56,"0007054A",26,524,321,0,203,0
56,"0007055",26,0,0,0,0,0
56,"0007055A",26,0,0,0,0,0
56,"0007056",26,0,0,0,0,0
56,"0007056A",26,NA,NA,NA,NA,NA
56,"0007057",26,0,0,0,0,0
56,"0007057A",26,0,0,0,0,0
56,"0007058",26,0,0,0,0,0
56,"0007058A",26,0,0,0,0,0
56,"0007059",26,0,0,0,0,0
56,"0007059A",26,0,0,0,0,0
56,"0007060",26,14,3,0,11,0
56,"0007060A",26,107,56,0,51,0
56,"0007061",26,0,0,0,0,0
56,"0007061A",26,0,0,0,0,0
56,"0007062",26,144,72,0,72,0
56,"0007062A",26,514,356,0,158,0
56,"0007063",26,116,46,0,70,0
56,"0007063A",26,477,272,0,205,0
56,"0007064",26,98,28,0,70,0
56,"0007064A",26,617,323,0,294,0
56,"0007065",26,63,16,0,47,0
56,"0007065A",26,272,114,0,158,0
56,"0007066",26,55,21,0,34,0
56,"0007066A",26,380,222,0,158,0
56,"0007067",26,19,7,0,12,0
56,"0007067A",26,191,63,0,128,0
56,"0007068",26,116,45,0,71,0
56,"0007068A",26,595,309,0,286,0
56,"0007069",26,29,8,0,21,0
56,"0007069A",26,239,116,0,123,0
56,"0007070",26,58,32,0,26,0
56,"0007070A",26,299,191,0,108,0
56,"0007071",26,91,43,0,48,0
56,"0007071A",26,548,344,0,204,0
56,"0007072",26,NA,NA,NA,NA,NA
56,"0007072A",26,NA,NA,NA,NA,NA
56,"0007073",26,NA,NA,NA,NA,NA
56,"0007073A",26,0,0,0,0,0
56,"0007074",26,145,69,0,76,0
56,"0007074A",26,612,360,0,252,0
56,"0007075",26,0,0,0,0,0
56,"0007075A",26,0,0,0,0,0
56,"0007076",26,0,0,0,0,0
56,"0007076A",26,0,0,0,0,0
56,"0007077",26,0,0,0,0,0
56,"0007077A",26,0,0,0,0,0
56,"0007078",26,99,24,0,75,0
56,"0007078A",26,610,296,0,314,0
56,"0007300",26,0,0,0,0,0
56,"0007300A",26,0,0,0,0,0
56,"0008000",24,9,6,0,3,0
56,"0008000A",24,25,15,0,10,0
56,"0008001",24,NA,NA,NA,NA,NA
56,"0008001A",24,28,14,0,14,0
56,"0008002",24,0,0,0,0,0
56,"0008002A",24,NA,NA,NA,NA,NA
56,"0008003",24,NA,NA,NA,NA,NA
56,"0008003A",24,14,11,0,3,0
56,"0008004",24,0,0,0,0,0
56,"0008004A",24,10,9,0,1,0
56,"0008005",24,18,5,0,13,0
56,"0008005A",24,142,102,0,40,0
56,"0008006",24,0,0,0,0,0
56,"0008006A",24,NA,NA,NA,NA,NA
56,"0008007",24,NA,NA,NA,NA,NA
56,"0008007A",24,40,18,0,22,0
56,"0008008",24,34,9,0,25,0
56,"0008008A",24,153,100,0,53,0
56,"0008009",24,NA,NA,NA,NA,NA
56,"0008009A",24,NA,NA,NA,NA,NA
56,"0008010",24,0,0,0,0,0
56,"0008010A",24,NA,NA,NA,NA,NA
56,"0008011",24,NA,NA,NA,NA,NA
56,"0008011A",24,NA,NA,NA,NA,NA
56,"0008012",24,0,0,0,0,0
56,"0008012A",24,NA,NA,NA,NA,NA
56,"0008013",24,NA,NA,NA,NA,NA
56,"0008013A",24,0,0,0,0,0
56,"0008014",24,0,0,0,0,0
56,"0008014A",24,0,0,0,0,0
56,"0008015",24,0,0,0,0,0
56,"0008015A",24,NA,NA,NA,NA,NA
56,"0008016",24,NA,NA,NA,NA,NA
56,"0008016A",24,NA,NA,NA,NA,NA
56,"0008017",24,NA,NA,NA,NA,NA
56,"0008017A",24,8,8,0,0,0
56,"0008018",24,NA,NA,NA,NA,NA
56,"0008018A",24,NA,NA,NA,NA,NA
56,"0008019",24,0,0,0,0,0
56,"0008019A",24,0,0,0,0,0
56,"0008020",24,0,0,0,0,0
56,"0008020A",24,0,0,0,0,0
56,"0008021",24,NA,NA,NA,NA,NA
56,"0008021A",24,36,21,0,15,0
56,"0008022",24,0,0,0,0,0
56,"0008022A",24,10,5,0,5,0
56,"0008023",24,0,0,0,0,0
56,"0008023A",24,NA,NA,NA,NA,NA
56,"0008024",24,0,0,0,0,0
56,"0008024A",24,0,0,0,0,0
56,"0008025",24,0,0,0,0,0
56,"0008025A",24,0,0,0,0,0
56,"0008026",24,0,0,0,0,0
56,"0008026A",24,NA,NA,NA,NA,NA
56,"0008027",24,NA,NA,NA,NA,NA
56,"0008027A",24,23,13,0,10,0
56,"0008028",24,0,0,0,0,0
56,"0008028A",24,NA,NA,NA,NA,NA
56,"0008029",24,NA,NA,NA,NA,NA
56,"0008029A",24,22,16,0,6,0
56,"0008030",24,NA,NA,NA,NA,NA
56,"0008030A",24,16,8,0,8,0
56,"0008031",24,0,0,0,0,0
56,"0008031A",24,0,0,0,0,0
56,"0008032",26,0,0,0,0,0
56,"0008032A",26,NA,NA,NA,NA,NA
56,"0008033",24,NA,NA,NA,NA,NA
56,"0008033A",24,0,0,0,0,0
56,"0008034",24,0,0,0,0,0
56,"0008034A",24,0,0,0,0,0
56,"0009000",26,0,0,0,0,0
56,"0009000A",26,0,0,0,0,0
56,"0009001",26,0,0,0,0,0
56,"0009001A",26,0,0,0,0,0
56,"0009002",26,0,0,0,0,0
56,"0009002A",26,0,0,0,0,0
56,"0010100",26,NA,NA,NA,NA,NA
56,"0010100A",26,45,9,0,36,0
56,"0010200",26,NA,NA,NA,NA,NA
56,"0010200A",26,114,45,0,69,0
56,"0010201",26,NA,NA,NA,NA,NA
56,"0010201A",26,NA,NA,NA,NA,NA
56,"0010202",26,NA,NA,NA,NA,NA
56,"0010202A",26,NA,NA,NA,NA,NA
56,"0010203",26,NA,NA,NA,NA,NA
56,"0010203A",26,NA,NA,NA,NA,NA
56,"0010204",26,0,0,0,0,0
56,"0010204A",26,0,0,0,0,0
56,"0010205",26,0,0,0,0,0
56,"0010205A",26,NA,NA,NA,NA,NA
56,"0010206",26,0,0,0,0,0
56,"0010206A",26,0,0,0,0,0
56,"0010207",26,0,0,0,0,0
56,"0010207A",26,0,0,0,0,0
56,"0010208",26,0,0,0,0,0
56,"0010208A",26,0,0,0,0,0
56,"0010209",26,0,0,0,0,0
56,"0010209A",26,0,0,0,0,0
56,"0010210",26,0,0,0,0,0
56,"0010210A",26,NA,NA,NA,NA,NA
56,"0010211",26,NA,NA,NA,NA,NA
56,"0010211A",26,48,16,0,32,0
56,"0010212",26,0,0,0,0,0
56,"0010212A",26,NA,NA,NA,NA,NA
56,"0011000",26,104,54,0,50,0
56,"0011000A",26,528,408,0,120,0
56,"0011001",26,22,9,0,13,0
56,"0011001A",26,200,144,0,56,0
56,"0011002",26,NA,NA,NA,NA,NA
56,"0011002A",26,NA,NA,NA,NA,NA
56,"0011003",26,0,0,0,0,0
56,"0011003A",26,NA,NA,NA,NA,NA
56,"0011004",26,0,0,0,0,0
56,"0011004A",26,NA,NA,NA,NA,NA
56,"0011005",26,0,0,0,0,0
56,"0011005A",26,0,0,0,0,0
56,"0011006",24,NA,NA,NA,NA,NA
56,"0011006A",24,NA,NA,NA,NA,NA
56,"0011007",24,0,0,0,0,0
56,"0011007A",24,NA,NA,NA,NA,NA
56,"0011008",24,0,0,0,0,0
56,"0011008A",24,NA,NA,NA,NA,NA
56,"0011009",26,0,0,0,0,0
56,"0011009A",26,14,6,0,8,0
56,"0011010",24,0,0,0,0,0
56,"0011010A",24,NA,NA,NA,NA,NA
56,"0011011",24,0,0,0,0,0
56,"0011011A",24,NA,NA,NA,NA,NA
56,"0011012",26,NA,NA,NA,NA,NA
56,"0011012A",26,NA,NA,NA,NA,NA
56,"0011013",26,0,0,0,0,0
56,"0011013A",26,0,0,0,0,0
56,"0011014",26,0,0,0,0,0
56,"0011014A",26,0,0,0,0,0
56,"0011015",24,0,0,0,0,0
56,"0011015A",24,0,0,0,0,0
56,"0011016",26,0,0,0,0,0
56,"0011016A",26,NA,NA,NA,NA,NA
56,"0012000",26,0,0,0,0,0
56,"0012000A",26,0,0,0,0,0
56,"0012001",26,0,0,0,0,0
56,"0012001A",26,0,0,0,0,0
56,"0012300",26,86,39,0,47,0
56,"0012300A",26,350,252,0,98,0
56,"0012301",26,69,36,0,33,0
